CustomerID,Recency,Frequency,Monetary Value,R,F,M,RFM_Segment,RFM_Score,RFM_Categories
16849.0,186,1,124.57,1,1,1,111,3,Low
16850.0,333,1,332.40999999999997,1,1,2,112,4,Low
16851.0,3,3,342.45,4,3,2,432,9,Medium
16852.0,9,2,144.91,4,2,1,421,7,Medium
16855.0,23,2,328.4,3,2,2,322,7,Medium
16856.0,14,1,35.400000000000006,4,1,1,411,6,Low
16858.0,365,2,345.8900000000001,1,2,2,122,5,Low
16859.0,105,5,473.13999999999976,2,3,2,232,7,Medium
16861.0,59,3,156.06,2,3,1,231,6,Low
16863.0,28,4,481.35,3,3,2,332,8,Medium
16866.0,140,3,207.73999999999998,2,3,1,231,6,Low
16869.0,22,5,797.3199999999998,3,3,3,333,9,Medium
16871.0,21,7,2761.49,3,4,4,344,11,Top
16872.0,76,3,680.02,2,3,3,233,8,Medium
16873.0,4,10,7066.309999999998,4,4,4,444,12,Top
16875.0,63,9,2023.47,2,4,4,244,10,Top
16877.0,11,6,846.6199999999997,4,4,3,443,11,Top
16878.0,24,2,0.0,3,2,1,321,6,Low
16880.0,30,7,1491.4300000000003,3,4,3,343,10,Top
16881.0,66,1,432.0,2,1,2,212,5,Low
16882.0,66,3,705.1199999999998,2,3,3,233,8,Medium
16883.0,186,2,272.47999999999996,1,2,1,121,4,Low
16884.0,37,2,429.84,3,2,2,322,7,Medium
16885.0,14,3,450.4099999999996,4,3,2,432,9,Medium
16887.0,34,1,192.32999999999998,3,1,1,311,5,Low
16889.0,194,3,1578.6700000000005,1,3,3,133,7,Medium
16891.0,1,5,742.4300000000002,4,3,3,433,10,Top
16892.0,0,7,489.4899999999997,4,4,2,442,10,Top
16893.0,366,1,145.93000000000004,1,1,1,111,3,Low
16895.0,64,1,202.26999999999995,2,1,1,211,4,Low
16897.0,298,3,213.03000000000014,1,3,1,131,5,Low
16898.0,25,4,436.68,3,3,2,332,8,Medium
16899.0,7,6,1271.0599999999995,4,4,3,443,11,Top
16900.0,11,5,187.15000000000032,4,3,1,431,8,Medium
16902.0,115,1,1706.88,2,1,4,214,7,Medium
16903.0,28,1,363.20000000000005,3,1,2,312,6,Low
16904.0,3,15,3638.7499999999977,4,4,4,444,12,Top
16905.0,4,8,3020.6499999999996,4,4,4,444,12,Top
16906.0,81,4,559.5900000000001,2,3,2,232,7,Medium
16907.0,28,5,928.7600000000002,3,3,3,333,9,Medium
16909.0,63,2,364.14000000000004,2,2,2,222,6,Low
16910.0,3,8,1508.960000000002,4,4,3,443,11,Top
16912.0,22,14,2515.930000000001,3,4,4,344,11,Top
16913.0,289,1,113.44000000000001,1,1,1,111,3,Low
16914.0,35,1,183.75999999999996,3,1,1,311,5,Low
16915.0,8,6,621.6800000000001,4,4,2,442,10,Top
16916.0,23,2,562.4100000000002,3,2,2,322,7,Medium
16917.0,276,1,391.5200000000001,1,1,2,112,4,Low
16918.0,49,7,1043.3399999999997,3,4,3,343,10,Top
16919.0,155,11,2592.2499999999995,1,4,4,144,9,Medium
16921.0,60,1,154.18000000000004,2,1,1,211,4,Low
16923.0,11,26,6488.29999999999,4,4,4,444,12,Top
16924.0,20,4,722.6399999999995,3,3,3,333,9,Medium
16926.0,370,1,230.25000000000003,1,1,1,111,3,Low
16927.0,115,3,543.0500000000001,2,3,2,232,7,Medium
16928.0,79,19,2748.599999999998,2,4,4,244,10,Top
16929.0,3,7,1295.3900000000006,4,4,3,443,11,Top
16930.0,25,3,378.89000000000004,3,3,2,332,8,Medium
16931.0,4,21,4554.86999999999,4,4,4,444,12,Top
16932.0,52,1,150.23,2,1,1,211,4,Low
16933.0,0,5,530.08,4,3,2,432,9,Medium
16934.0,54,2,931.03,2,2,3,223,7,Medium
16936.0,25,1,261.90000000000003,3,1,1,311,5,Low
16938.0,8,5,1878.430000000001,4,3,4,434,11,Top
16940.0,51,3,3049.880000000001,2,3,4,234,9,Medium
16942.0,12,10,1878.5100000000016,4,4,4,444,12,Top
16943.0,211,3,816.7299999999999,1,3,3,133,7,Medium
16945.0,21,19,4345.500000000007,3,4,4,344,11,Top
16947.0,235,1,406.48000000000013,1,1,2,112,4,Low
16948.0,138,3,435.02,2,3,2,232,7,Medium
16949.0,3,7,1161.2700000000002,4,4,3,443,11,Top
16950.0,56,3,1178.56,2,3,3,233,8,Medium
16951.0,122,4,1262.7500000000014,2,3,3,233,8,Medium
16952.0,108,2,167.61,2,2,1,221,5,Low
16953.0,29,1,20.8,3,1,1,311,5,Low
16954.0,0,9,2085.0800000000004,4,4,4,444,12,Top
16955.0,184,5,493.67,1,3,2,132,6,Low
16956.0,8,2,292.34000000000003,4,2,2,422,8,Medium
16957.0,238,2,416.64,1,2,2,122,5,Low
16959.0,86,1,117.35000000000001,2,1,1,211,4,Low
16960.0,38,3,507.04999999999995,3,3,2,332,8,Medium
16961.0,115,1,234.17,2,1,1,211,4,Low
16963.0,186,1,110.55000000000001,1,1,1,111,3,Low
16965.0,226,1,201.19,1,1,1,111,3,Low
16966.0,7,10,2148.4700000000003,4,4,4,444,12,Top
16967.0,188,1,319.0199999999999,1,1,2,112,4,Low
16968.0,3,2,439.4300000000001,4,2,2,422,8,Medium
16969.0,38,3,650.4100000000002,3,3,3,333,9,Medium
16971.0,2,2,232.20999999999987,4,2,1,421,7,Medium
16976.0,266,1,251.51999999999998,1,1,1,111,3,Low
16978.0,77,1,344.33,2,1,2,212,5,Low
16979.0,3,8,1809.0500000000004,4,4,4,444,12,Top
16980.0,254,2,1028.4600000000005,1,2,3,123,6,Low
16982.0,60,1,384.06,2,1,2,212,5,Low
16983.0,12,8,1894.82,4,4,4,444,12,Top
16984.0,77,5,4370.5899999999965,2,3,4,234,9,Medium
16985.0,16,11,5461.620000000001,4,4,4,444,12,Top
16986.0,29,2,1873.2,3,2,4,324,9,Medium
16987.0,2,7,1616.8000000000004,4,4,4,444,12,Top
16988.0,4,1,126.12,4,1,1,411,6,Low
16989.0,6,6,1133.25,4,4,3,443,11,Top
16990.0,218,1,179.0,1,1,1,111,3,Low
16992.0,10,6,1601.86,4,4,4,444,12,Top
16995.0,371,1,-1.25,1,1,1,111,3,Low
16996.0,29,9,1427.46,3,4,3,343,10,Top
16997.0,287,3,702.0,1,3,3,133,7,Medium
16998.0,149,6,287.02,1,4,1,141,6,Low
16999.0,22,2,484.82000000000005,3,2,2,322,7,Medium
17001.0,0,11,3989.5700000000006,4,4,4,444,12,Top
17002.0,72,4,1487.78,2,3,3,233,8,Medium
17004.0,45,2,1312.1399999999994,3,2,3,323,8,Medium
17006.0,4,4,781.7800000000001,4,3,3,433,10,Top
17007.0,50,7,877.4300000000001,2,4,3,243,9,Medium
17010.0,16,2,185.46,4,2,1,421,7,Medium
17011.0,29,1,270.90000000000003,3,1,1,311,5,Low
17014.0,7,4,562.6799999999997,4,3,2,432,9,Medium
17015.0,28,3,1838.6099999999994,3,3,4,334,10,Top
17017.0,2,27,8574.110000000002,4,4,4,444,12,Top
17018.0,40,2,920.0999999999998,3,2,3,323,8,Medium
17019.0,10,4,1258.080000000001,4,3,3,433,10,Top
17022.0,30,1,71.0,3,1,1,311,5,Low
17024.0,44,3,95.85,3,3,1,331,7,Medium
17025.0,60,3,357.77,2,3,2,232,7,Medium
17026.0,184,2,154.82999999999998,1,2,1,121,4,Low
17027.0,78,7,835.8599999999998,2,4,3,243,9,Medium
17029.0,110,2,716.0,2,2,3,223,7,Medium
17030.0,63,1,146.87,2,1,1,211,4,Low
17031.0,11,2,380.35,4,2,2,422,8,Medium
17033.0,85,3,1030.1399999999999,2,3,3,233,8,Medium
17034.0,15,4,734.57,4,3,3,433,10,Top
17035.0,245,3,388.33000000000004,1,3,2,132,6,Low
17037.0,77,2,1253.2199999999996,2,2,3,223,7,Medium
17038.0,29,1,112.40000000000003,3,1,1,311,5,Low
17040.0,137,1,449.7299999999999,2,1,2,212,5,Low
17041.0,26,4,1055.69,3,3,3,333,9,Medium
17042.0,2,5,1036.5800000000002,4,3,3,433,10,Top
17043.0,31,4,1735.1799999999998,3,3,4,334,10,Top
17044.0,8,3,897.43,4,3,3,433,10,Top
17045.0,112,3,339.44,2,3,2,232,7,Medium
17046.0,156,1,642.0199999999999,1,1,3,113,5,Low
17047.0,84,3,1100.9,2,3,3,233,8,Medium
17048.0,114,6,864.3199999999998,2,4,3,243,9,Medium
17049.0,2,11,5589.830000000006,4,4,4,444,12,Top
17050.0,95,6,3185.639999999999,2,4,4,244,10,Top
17051.0,193,1,240.89,1,1,1,111,3,Low
17052.0,27,1,399.09,3,1,2,312,6,Low
17053.0,128,2,496.37999999999994,2,2,2,222,6,Low
17054.0,27,6,1353.8300000000004,3,4,3,343,10,Top
17058.0,81,3,1179.8899999999999,2,3,3,233,8,Medium
17059.0,29,5,3080.3899999999994,3,3,4,334,10,Top
17060.0,265,1,234.24,1,1,1,111,3,Low
17061.0,73,12,5116.129999999999,2,4,4,244,10,Top
17062.0,313,5,529.4299999999998,1,3,2,132,6,Low
17063.0,8,11,1421.5899999999992,4,4,3,443,11,Top
17064.0,58,3,855.4500000000003,2,3,3,233,8,Medium
17065.0,142,1,-112.35,2,1,1,211,4,Low
17068.0,11,22,4531.340000000004,4,4,4,444,12,Top
17069.0,27,13,2655.2200000000007,3,4,4,344,11,Top
17070.0,113,1,304.23999999999995,2,1,2,212,5,Low
17071.0,8,14,2385.480000000001,4,4,4,444,12,Top
17073.0,17,4,1446.09,3,3,3,333,9,Medium
17075.0,17,5,813.7700000000001,3,3,3,333,9,Medium
17076.0,35,3,841.08,3,3,3,333,9,Medium
17078.0,35,2,378.2000000000001,3,2,2,322,7,Medium
17079.0,77,1,118.80000000000001,2,1,1,211,4,Low
17080.0,21,3,285.5,3,3,1,331,7,Medium
17081.0,24,2,288.9100000000001,3,2,1,321,6,Low
17082.0,32,2,2003.8500000000008,3,2,4,324,9,Medium
17083.0,108,3,1405.7799999999995,2,3,3,233,8,Medium
17084.0,34,2,2747.9900000000016,3,2,4,324,9,Medium
17085.0,122,6,1550.8000000000002,2,4,3,243,9,Medium
17086.0,6,6,2050.079999999999,4,4,4,444,12,Top
17088.0,27,4,1991.009999999999,3,3,4,334,10,Top
17090.0,3,8,1972.5500000000009,4,4,4,444,12,Top
17091.0,2,10,3802.8100000000018,4,4,4,444,12,Top
17092.0,49,4,1774.0300000000007,3,3,4,334,10,Top
17094.0,317,2,270.19999999999993,1,2,1,121,4,Low
17095.0,21,6,1088.1999999999994,3,4,3,343,10,Top
17096.0,8,7,992.6800000000003,4,4,3,443,11,Top
17097.0,1,9,937.9199999999998,4,4,3,443,11,Top
17100.0,17,2,971.74,3,2,3,323,8,Medium
17101.0,9,4,1621.7299999999998,4,3,4,434,11,Top
17102.0,261,1,25.5,1,1,1,111,3,Low
17105.0,158,2,665.7800000000004,1,2,3,123,6,Low
17107.0,32,7,10362.479999999994,3,4,4,344,11,Top
17109.0,28,8,865.9299999999998,3,4,3,343,10,Top
17110.0,164,1,163.29999999999998,1,1,1,111,3,Low
17111.0,46,1,231.60999999999999,3,1,1,311,5,Low
17114.0,5,10,739.7199999999996,4,4,3,443,11,Top
17115.0,7,5,806.8999999999997,4,3,3,433,10,Top
17117.0,287,1,116.19999999999997,1,1,1,111,3,Low
17118.0,317,1,157.02,1,1,1,111,3,Low
17119.0,2,3,593.6099999999999,4,3,2,432,9,Medium
17120.0,232,1,307.46,1,1,2,112,4,Low
17122.0,118,1,138.32,2,1,1,211,4,Low
17123.0,161,1,345.29999999999995,1,1,2,112,4,Low
17124.0,184,1,294.24,1,1,2,112,4,Low
17125.0,49,1,230.49999999999997,3,1,1,311,5,Low
17126.0,151,7,976.5499999999997,1,4,3,143,8,Medium
17128.0,334,1,157.09,1,1,1,111,3,Low
17131.0,4,5,2463.170000000001,4,3,4,434,11,Top
17133.0,15,7,4892.240000000001,4,4,4,444,12,Top
17134.0,106,2,413.19999999999993,2,2,2,222,6,Low
17135.0,15,7,1139.7299999999998,4,4,3,443,11,Top
17138.0,275,1,380.5,1,1,2,112,4,Low
17139.0,15,15,10567.869999999986,4,4,4,444,12,Top
17140.0,246,1,454.12,1,1,2,112,4,Low
17142.0,238,1,579.0,1,1,2,112,4,Low
17144.0,0,2,984.5699999999998,4,2,3,423,9,Medium
17146.0,105,3,749.78,2,3,3,233,8,Medium
17147.0,22,6,1679.6400000000003,3,4,4,344,11,Top
17148.0,51,1,124.88,2,1,1,211,4,Low
17152.0,194,4,1503.5,1,3,3,133,7,Medium
17153.0,23,1,213.77999999999997,3,1,1,311,5,Low
17154.0,74,1,329.34000000000003,2,1,2,212,5,Low
17155.0,17,2,251.69999999999996,3,2,1,321,6,Low
17157.0,7,3,306.54999999999995,4,3,2,432,9,Medium
17158.0,31,3,1266.9699999999993,3,3,3,333,9,Medium
17159.0,21,4,1534.7300000000002,3,3,3,333,9,Medium
17160.0,30,6,3518.0299999999993,3,4,4,344,11,Top
17162.0,28,11,1707.2099999999996,3,4,4,344,11,Top
17163.0,21,2,293.1,3,2,2,322,7,Medium
17164.0,32,8,2466.4000000000005,3,4,4,344,11,Top
17165.0,283,1,158.68,1,1,1,111,3,Low
17166.0,38,3,189.48999999999998,3,3,1,331,7,Medium
17169.0,49,4,816.8800000000006,3,3,3,333,9,Medium
17171.0,288,1,224.90999999999997,1,1,1,111,3,Low
17172.0,78,1,317.76,2,1,2,212,5,Low
17173.0,4,9,3755.6499999999983,4,4,4,444,12,Top
17174.0,217,1,59.9,1,1,1,111,3,Low
17175.0,43,5,1430.9400000000003,3,3,3,333,9,Medium
17176.0,201,1,306.13,1,1,2,112,4,Low
17179.0,177,3,711.79,1,3,3,133,7,Medium
17180.0,55,6,768.3200000000002,2,4,3,243,9,Medium
17181.0,56,2,239.91999999999996,2,2,1,221,5,Low
17183.0,7,8,3286.9099999999994,4,4,4,444,12,Top
17186.0,46,2,144.0,3,2,1,321,6,Low
17187.0,226,1,203.95,1,1,1,111,3,Low
17188.0,10,9,2275.58,4,4,4,444,12,Top
17189.0,105,2,383.74999999999994,2,2,2,222,6,Low
17190.0,58,3,249.74,2,3,1,231,6,Low
17191.0,27,7,2093.680000000001,3,4,4,344,11,Top
17193.0,35,9,1674.46,3,4,4,344,11,Top
17194.0,273,2,262.62,1,2,1,121,4,Low
17197.0,29,1,1013.01,3,1,3,313,7,Medium
17198.0,23,3,692.2200000000001,3,3,3,333,9,Medium
17201.0,53,1,289.78000000000003,2,1,1,211,4,Low
17203.0,35,6,3560.0799999999995,3,4,4,344,11,Top
17204.0,168,9,1352.9100000000003,1,4,3,143,8,Medium
17205.0,53,1,384.08,2,1,2,212,5,Low
17206.0,52,1,204.24,2,1,1,211,4,Low
17211.0,26,9,2299.670000000001,3,4,4,344,11,Top
17212.0,252,1,226.85,1,1,1,111,3,Low
17213.0,39,11,2741.079999999998,3,4,4,344,11,Top
17214.0,59,7,974.1199999999998,2,4,3,243,9,Medium
17217.0,233,1,113.5,1,1,1,111,3,Low
17218.0,3,10,1951.9700000000003,4,4,4,444,12,Top
17219.0,31,1,114.23,3,1,1,311,5,Low
17220.0,23,14,3187.550000000003,3,4,4,344,11,Top
17221.0,6,2,334.48,4,2,2,422,8,Medium
17222.0,64,1,328.65,2,1,2,212,5,Low
17223.0,309,2,416.8899999999999,1,2,2,122,5,Low
17226.0,308,1,393.48999999999995,1,1,2,112,4,Low
17227.0,18,6,939.32,3,4,3,343,10,Top
17228.0,15,8,1906.0900000000015,4,4,4,444,12,Top
17229.0,95,2,318.76000000000005,2,2,2,222,6,Low
17230.0,263,11,3466.6700000000005,1,4,4,144,9,Medium
17231.0,11,14,3078.2200000000025,4,4,4,444,12,Top
17232.0,2,2,417.7700000000001,4,2,2,422,8,Medium
17233.0,34,1,190.88,3,1,1,311,5,Low
17234.0,182,1,149.89,1,1,1,111,3,Low
17235.0,24,2,550.0600000000001,3,2,2,322,7,Medium
17236.0,12,6,916.1300000000002,4,4,3,443,11,Top
17237.0,10,2,314.69,4,2,2,422,8,Medium
17238.0,2,17,3719.1000000000004,4,4,4,444,12,Top
17239.0,312,2,379.95000000000005,1,2,2,122,5,Low
17242.0,107,2,1135.0399999999997,2,2,3,223,7,Medium
17243.0,0,30,8491.749999999998,4,4,4,444,12,Top
17244.0,52,1,954.8999999999997,2,1,3,213,6,Low
17245.0,204,1,171.45,1,1,1,111,3,Low
17247.0,14,1,280.09,4,1,1,411,6,Low
17248.0,119,1,318.65000000000003,2,1,2,212,5,Low
17250.0,3,2,381.96999999999997,4,2,2,422,8,Medium
17251.0,362,1,269.83000000000004,1,2,1,121,4,Low
17252.0,116,2,348.9099999999999,2,2,2,222,6,Low
17253.0,17,1,178.26,3,2,1,321,6,Low
17254.0,4,2,271.19000000000005,4,2,1,421,7,Medium
17255.0,40,2,291.48,3,2,2,322,7,Medium
17256.0,106,2,239.99999999999997,2,2,1,221,5,Low
17259.0,147,2,581.2299999999999,1,2,2,122,5,Low
17262.0,51,5,1253.3600000000001,2,3,3,233,8,Medium
17263.0,207,1,63.440000000000005,1,2,1,121,4,Low
17265.0,138,2,550.0099999999998,2,2,2,222,6,Low
17266.0,1,3,296.5799999999999,4,3,2,432,9,Medium
17267.0,126,2,317.19999999999993,2,2,2,222,6,Low
17268.0,107,4,763.64,2,3,3,233,8,Medium
17272.0,41,5,2144.5299999999997,3,3,4,334,10,Top
17274.0,34,1,107.82000000000002,3,2,1,321,6,Low
17277.0,227,2,1065.3500000000001,1,2,3,123,6,Low
17278.0,240,1,246.04000000000008,1,2,1,121,4,Low
17279.0,57,1,187.82999999999998,2,2,1,221,5,Low
17282.0,129,3,1685.4600000000003,2,3,4,234,9,Medium
17284.0,59,7,1636.580000000002,2,4,4,244,10,Top
17286.0,21,1,151.37000000000006,3,2,1,321,6,Low
17287.0,25,7,1049.0600000000004,3,4,3,343,10,Top
17288.0,8,7,1417.6300000000012,4,4,3,443,11,Top
17289.0,31,4,922.7700000000003,3,3,3,333,9,Medium
17290.0,3,2,513.0099999999998,4,2,2,422,8,Medium
17291.0,307,1,550.8000000000001,1,2,2,122,5,Low
17293.0,7,9,1854.0600000000004,4,4,4,444,12,Top
17295.0,28,3,546.9999999999998,3,3,2,332,8,Medium
17297.0,16,1,128.18000000000004,4,2,1,421,7,Medium
17298.0,100,2,498.42,2,2,2,222,6,Low
17299.0,11,4,656.6100000000001,4,3,3,433,10,Top
17301.0,20,1,163.24000000000007,3,2,1,321,6,Low
17302.0,14,6,1119.9299999999998,4,4,3,443,11,Top
17303.0,360,1,250.03999999999994,1,2,1,121,4,Low
17306.0,10,21,8600.730000000005,4,4,4,444,12,Top
17307.0,364,1,-152.64000000000001,1,2,1,121,4,Low
17309.0,94,1,82.75,2,2,1,221,5,Low
17311.0,77,2,1384.8500000000001,2,2,3,223,7,Medium
17312.0,138,3,644.3,2,3,3,233,8,Medium
17313.0,17,2,2288.1299999999997,3,2,4,324,9,Medium
17314.0,24,11,2514.76,3,4,4,344,11,Top
17315.0,0,41,6163.429999999996,4,4,4,444,12,Top
17317.0,45,5,2524.0200000000004,3,3,4,334,10,Top
17320.0,99,3,1200.6199999999997,2,3,3,233,8,Medium
17321.0,7,2,657.1599999999999,4,2,3,423,9,Medium
17323.0,14,9,894.4400000000004,4,4,3,443,11,Top
17324.0,17,4,986.4800000000002,3,3,3,333,9,Medium
17325.0,279,1,96.8,1,2,1,121,4,Low
17329.0,13,2,523.11,4,2,2,422,8,Medium
17330.0,22,2,363.9,3,2,2,322,7,Medium
17331.0,123,1,175.2,2,2,1,221,5,Low
17333.0,85,1,494.24999999999994,2,2,2,222,6,Low
17334.0,300,3,306.6,1,3,2,132,6,Low
17337.0,150,7,1897.5100000000027,1,4,4,144,9,Medium
17338.0,16,10,6461.789999999996,4,4,4,444,12,Top
17339.0,93,2,243.36,2,2,1,221,5,Low
17340.0,8,16,11891.179999999997,4,4,4,444,12,Top
17341.0,156,3,682.2900000000001,1,3,3,133,7,Medium
17343.0,354,1,193.63999999999996,1,2,1,121,4,Low
17344.0,45,1,157.61999999999995,3,2,1,321,6,Low
17345.0,14,4,519.6899999999998,4,3,2,432,9,Medium
17346.0,3,16,2557.9,4,4,4,444,12,Top
17347.0,85,1,228.96,2,2,1,221,5,Low
17348.0,14,5,1156.600000000001,4,3,3,433,10,Top
17349.0,178,1,98.25,1,2,1,121,4,Low
17350.0,7,5,1251.44,4,3,3,433,10,Top
17351.0,35,3,587.15,3,3,2,332,8,Medium
17353.0,128,2,1740.0,2,2,4,224,8,Medium
17354.0,50,1,1393.06,2,2,3,223,7,Medium
17356.0,311,1,178.21999999999997,1,2,1,121,4,Low
17357.0,23,2,384.3899999999999,3,2,2,322,7,Medium
17358.0,302,2,360.8099999999999,1,2,2,122,5,Low
17359.0,10,1,127.85999999999999,4,2,1,421,7,Medium
17360.0,16,3,568.2400000000002,4,3,2,432,9,Medium
17361.0,48,3,488.2,3,3,2,332,8,Medium
17362.0,238,2,312.22999999999996,1,2,2,122,5,Low
17364.0,0,12,4437.229999999996,4,4,4,444,12,Top
17365.0,12,8,4767.359999999998,4,4,4,444,12,Top
17367.0,237,1,167.55,1,2,1,121,4,Low
17368.0,22,9,1315.7200000000012,3,4,3,343,10,Top
17370.0,72,4,446.18,2,3,2,232,7,Medium
17371.0,16,3,418.3999999999998,4,3,2,432,9,Medium
17372.0,40,8,1337.1800000000012,3,4,3,343,10,Top
17373.0,39,4,646.9200000000001,3,3,3,333,9,Medium
17374.0,218,2,495.7699999999999,1,2,2,122,5,Low
17375.0,189,4,372.49999999999983,1,3,2,132,6,Low
17376.0,70,2,203.2,2,2,1,221,5,Low
17377.0,23,21,3883.319999999996,3,4,4,344,11,Top
17379.0,10,1,389.72,4,2,2,422,8,Medium
17381.0,8,30,20272.42999999999,4,4,4,444,12,Top
17382.0,64,1,65.4,2,2,1,221,5,Low
17383.0,3,1,193.39000000000001,4,2,1,421,7,Medium
17384.0,18,2,336.40000000000003,3,2,2,322,7,Medium
17385.0,14,1,256.11000000000007,4,2,1,421,7,Medium
17386.0,7,6,2686.42,4,4,4,444,12,Top
17387.0,19,2,746.8099999999998,3,2,3,323,8,Medium
17388.0,77,4,1259.56,2,3,3,233,8,Medium
17389.0,0,43,31300.080000000016,4,4,4,444,12,Top
17391.0,163,2,508.8,1,2,2,122,5,Low
17392.0,306,2,417.27000000000004,1,2,2,122,5,Low
17394.0,218,1,203.86999999999995,1,2,1,121,4,Low
17396.0,38,8,7330.800000000001,3,4,4,344,11,Top
17397.0,21,2,681.4099999999999,3,2,3,323,8,Medium
17398.0,114,3,653.3799999999999,2,3,3,233,8,Medium
17400.0,125,5,2097.8400000000015,2,3,4,234,9,Medium
17402.0,4,12,2598.85,4,4,4,444,12,Top
17403.0,35,1,263.92,3,2,1,321,6,Low
17404.0,3,16,30205.819999999992,4,4,4,444,12,Top
17405.0,0,5,967.2199999999998,4,3,3,433,10,Top
17406.0,329,5,1912.72,1,3,4,134,8,Medium
17408.0,162,1,32.65,1,2,1,121,4,Low
17409.0,184,2,771.8499999999999,1,2,3,123,6,Low
17410.0,15,5,1214.7199999999996,4,3,3,433,10,Top
17411.0,11,4,748.9399999999999,4,3,3,433,10,Top
17412.0,2,7,1258.0600000000002,4,4,3,443,11,Top
17414.0,43,2,778.0,3,2,3,323,8,Medium
17415.0,79,1,507.8399999999999,2,2,2,222,6,Low
17416.0,29,9,6838.340000000002,3,4,4,344,11,Top
17418.0,41,2,463.4600000000001,3,2,2,322,7,Medium
17419.0,10,14,4200.969999999999,4,4,4,444,12,Top
17420.0,49,3,598.8300000000002,3,3,2,332,8,Medium
17422.0,15,10,1853.1299999999997,4,4,4,444,12,Top
17423.0,44,4,663.6300000000003,3,3,3,333,9,Medium
17425.0,18,2,759.1699999999995,3,2,3,323,8,Medium
17426.0,3,7,5022.259999999998,4,4,4,444,12,Top
17427.0,71,1,100.8,2,2,1,221,5,Low
17428.0,0,33,17078.450000000004,4,4,4,444,12,Top
17429.0,120,4,512.1200000000001,2,3,2,232,7,Medium
17430.0,32,2,265.76000000000005,3,2,1,321,6,Low
17431.0,312,1,403.30000000000007,1,2,2,122,5,Low
17432.0,17,2,365.76000000000005,3,2,2,322,7,Medium
17433.0,87,1,303.16,2,2,2,222,6,Low
17434.0,1,9,2333.420000000001,4,4,4,444,12,Top
17436.0,1,2,216.3,4,2,1,421,7,Medium
17438.0,246,2,378.30000000000007,1,2,2,122,5,Low
17440.0,147,5,177.09999999999997,1,3,1,131,5,Low
17442.0,28,10,2210.2600000000007,3,4,4,344,11,Top
17443.0,219,1,534.24,1,2,2,122,5,Low
17444.0,151,2,2389.1000000000013,1,2,4,124,7,Medium
17446.0,176,2,120.9,1,2,1,121,4,Low
17447.0,39,2,541.53,3,2,2,322,7,Medium
17448.0,144,1,-4287.63,1,2,1,121,4,Low
17449.0,1,8,2503.2099999999996,4,4,4,444,12,Top
17450.0,7,51,188260.57000000012,4,4,4,444,12,Top
17451.0,0,10,1648.9500000000003,4,4,4,444,12,Top
17453.0,17,2,486.71999999999997,3,2,2,322,7,Medium
17454.0,191,4,517.5300000000002,1,3,2,132,6,Low
17455.0,203,1,131.7,1,2,1,121,4,Low
17456.0,364,1,249.85999999999999,1,2,1,121,4,Low
17457.0,126,5,1737.6999999999998,2,3,4,234,9,Medium
17458.0,14,1,316.49999999999994,4,2,2,422,8,Medium
17459.0,42,2,657.3,3,2,3,323,8,Medium
17460.0,78,8,452.63000000000005,2,4,2,242,8,Medium
17461.0,22,3,735.8199999999996,3,3,3,333,9,Medium
17462.0,50,3,662.9399999999999,2,3,3,233,8,Medium
17463.0,15,6,1860.8100000000018,4,4,4,444,12,Top
17464.0,157,1,289.96000000000004,1,2,1,121,4,Low
17466.0,9,2,763.2800000000003,4,2,3,423,9,Medium
17468.0,9,2,137.0,4,2,1,421,7,Medium
17469.0,15,6,1843.0599999999997,4,4,4,444,12,Top
17470.0,44,5,1125.0700000000002,3,3,3,333,9,Medium
17472.0,190,3,697.5400000000002,1,3,3,133,7,Medium
17475.0,78,1,194.36999999999995,2,2,1,221,5,Low
17480.0,73,2,506.51,2,2,2,222,6,Low
17481.0,3,5,1249.3400000000006,4,3,3,433,10,Top
17483.0,64,3,414.04,2,3,2,232,7,Medium
17486.0,260,1,396.87000000000006,1,2,2,122,5,Low
17489.0,58,2,376.63999999999993,2,2,2,222,6,Low
17490.0,0,11,1926.8799999999997,4,4,4,444,12,Top
17491.0,0,11,3541.9200000000005,4,4,4,444,12,Top
17492.0,247,1,374.57,1,2,2,122,5,Low
17495.0,7,2,497.56000000000006,4,2,2,422,8,Medium
17496.0,358,1,271.04999999999995,1,2,1,121,4,Low
17498.0,75,1,272.21999999999997,2,2,1,221,5,Low
17499.0,289,1,622.88,1,2,2,122,5,Low
17500.0,16,3,1138.0,4,3,3,433,10,Top
17501.0,220,2,288.59999999999997,1,2,1,121,4,Low
17502.0,8,4,689.0999999999999,4,3,3,433,10,Top
17503.0,2,2,558.9599999999999,4,2,2,422,8,Medium
17504.0,205,10,2745.28,1,4,4,144,9,Medium
17505.0,161,2,1145.84,1,2,3,123,6,Low
17506.0,69,2,294.28999999999996,2,2,2,222,6,Low
17507.0,261,2,605.5799999999999,1,2,2,122,5,Low
17508.0,280,1,387.31,1,2,2,122,5,Low
17509.0,57,11,6069.240000000001,2,4,4,244,10,Top
17510.0,24,1,308.48,3,2,2,322,7,Medium
17511.0,2,45,88127.54999999996,4,4,4,444,12,Top
17512.0,28,11,2920.0400000000013,3,4,4,344,11,Top
17513.0,71,1,513.2,2,2,2,222,6,Low
17514.0,127,1,208.65,2,2,1,221,5,Low
17515.0,30,4,639.0199999999998,3,3,3,333,9,Medium
17516.0,14,5,764.8800000000001,4,3,3,433,10,Top
